STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
OZ1ARQ-1;T1231063;2022-03-12 18:43:54;52.4077;10.8352;146;124;29277;Clb=-24.3m/s t=-55.9C h=1.3% p=12.3hPa 405.700 MHz Type=RS41-SGP ser=T1231063 Radiosonde
DO6GZ-11;T1231063;2022-03-12 18:43:52;52.4082;10.8346;146;126;29324;Clb=-22.3m/s p=12.2hPa t=-55.7C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h4m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:43:50;52.4087;10.834;145;126;29365;Clb=-19.4m/s p=12.1hPa t=-55.3C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h4m rdzTTGOsonde
PD2SDV-11;T1231063;2022-03-12 18:43:48;52.4092;10.8334;142;124;29403;Clb=-21.0m/s t=-54.8C h=1.2% p=12.0hPa 405.701 MHz Type=RS41-SGP Radiosonde
DB1ABI-14;T1231063;2022-03-12 18:43:46;52.4097;10.8328;142;130;29442;Clb=-20.0m/s p=11.9hPa t=-54.5C h=4.5% 405.70MHz Type=RS41-SGP TxOff=3h04m batt=2.6V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:43:44;52.4102;10.8322;142;126;29483;Clb=-20.3m/s p=11.9hPa t=-54.3C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h4m rdzTTGOsonde
DJ6OI-14;T1231063;2022-03-12 18:43:42;52.4107;10.8315;142;131;29520;Clb=-18.6m/s p=11.7hPa t=-54.2C h=4.4% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
OE5DXL-11;T1231063;2022-03-12 18:43:40;52.4112;10.8308;144;122;29560;Clb=-22.2m/s p=11.7hPa t=-54.2C h=4.5% 405.70MHz Type=RS41-SGP TxOff=3h04m (RS41,RS92,C34,C50,DFM,M10,iMET,MRZ,IMS)
PD5MF-14;T1231063;2022-03-12 18:43:38;52.4117;10.8302;147;122;29601;Clb=-22.5m/s p=11.6hPa t=-54.0C h=0.0% 405.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.5V S=-12.5dB
DO6GZ-11;T1231063;2022-03-12 18:43:36;52.4123;10.8296;151;131;29653;Clb=-27.4m/s p=11.6hPa t=-54.5C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h4m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:43:34;52.4131;10.8289;151;130;29733;Clb=-28.5m/s p=11.5hPa t=-54.5C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h4m rdzTTGOsonde
DG0JJ-14;T1231063;2022-03-12 18:43:32;52.4131;10.8289;151;130;29733;Clb=-28.5m/s p=11.4hPa t=-54.3C h=1.3% 405.700MHz Type=RS41-SGP TxOff=3h4m rdzTTGOsonde
dc1sk-15;T1231063;2022-03-12 18:43:30;52.4137;10.8283;149;131;29791;Clb=-30.1m/s p=11.4hPa t=-53.9C h=1.3% 405.700MHz Type=RS41 TxOff=3h4m rdzTTGOsonde
DL1LOL-14;T1231063;2022-03-12 18:43:28;52.4145;10.8275;148;117;29876;Clb=-27.9m/s p=11.1hPa t=-53.5C h=4.5% 405.70MHz Type=RS41-SGP batt=2.6V Details radiosondy.info
DO4CZ-15;T1231063;2022-03-12 18:43:26;52.4148;10.8272;149;130;29904;Clb=-26.8m/s p=11.1hPa t=-53.5C h=1.3% 405.700MHz Type=RS41-SGP rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:43:24;52.4156;10.8264;152;128;29987;Clb=-24.1m/s p=11.0hPa t=-52.7C h=1.2% 405.700MHz Type=RS41-SGP TxOff=3h5m rdzTTGOsonde
DG0JJ-14;T1231063;2022-03-12 18:43:22;52.4159;10.8261;152;122;30010;Clb=-24.2m/s p=11.0hPa t=-52.4C h=1.1% 405.700MHz Type=RS41-SGP TxOff=3h5m rdzTTGOsonde
DH0FAA-14;T1231063;2022-03-12 18:43:20;52.4166;10.8254;148;111;30091;Clb=-27.3m/s p=10.8hPa t=-51.9C h=3.9% 405.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info
DL1XH-11;T1231063;2022-03-12 18:43:18;52.4171;10.8249;144;111;30151;Clb=-30.0m/s p=10.7hPa t=-51.9C h=4.0% 405.70MHz Type=RS41-SGP TxOff=3h04m powerup=2h29m23s rx=405700(-1/5)
PE1CYU-14;T1231063;2022-03-12 18:43:16;52.4175;10.8244;142;113;30206;Clb=-23.7m/s p=10.6hPa t=-51.7C h=3.9% 405.70MHz Type=RS41-SGP RX in JO32GH (Rijssen,NL)
DB1ABI-14;T1231063;2022-03-12 18:43:14;52.4179;10.8238;140;111;30263;Clb=-30.5m/s p=10.5hPa t=-51.5C h=3.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DM3MS-14;T1231063;2022-03-12 18:43:12;52.4184;10.8232;140;111;30324;Clb=-29.0m/s t=-50.9C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DJ6OI-14;T1231063;2022-03-12 18:43:10;52.4188;10.8225;140;111;30375;Clb=-24.5m/s p=10.3hPa t=-51.7C h=4.0% 405.70MHz Type=RS41-SGP TxOff=3h04m Details zu http://radiosondy.info
DB0BI-1;T1231063;2022-03-12 18:43:08;52.419;10.8222;141;117;30399;Clb=-23.8m/s p=10.3hPa t=-51.7C h=1.1% 405.700MHz Type=RS41 rdzTTGO
DL6ZAJ-14;T1231063;2022-03-12 18:43:06;52.4197;10.8213;141;113;30464;Clb=-22.3m/s p=10.1hPa t=-51.3C h=4.0% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DH0FAA-14;T1231063;2022-03-12 18:43:02;52.4206;10.8202;145;111;30560;Clb=-22.9m/s p=10.0hPa t=-50.6C h=3.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG0JJ-14;T1231063;2022-03-12 18:43:00;52.4208;10.82;147;106;30585;Clb=-25.1m/s p=10.0hPa t=-50.6C h=1.0% 405.700MHz Type=RS41-SGP TxOff=3h5m rdzTTGOsonde
DO9BO-14;T1231063;2022-03-12 18:42:58;52.4214;10.8193;149;111;30665;Clb=-31.6m/s p=9.9hPa t=-50.3C h=3.7% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
GOEST3-11;T1231063;2022-03-12 18:42:56;52.4219;10.8188;150;113;30726;Clb=-29.7m/s p=9.8hPa t=-50.3C h=3.7% 405.70MHz Type=RS41-SGP Sats=10 powerup=2h29m01s sondemod 1.36h
DO4CZ-15;T1231063;2022-03-12 18:42:54;52.4222;10.8186;149;113;30756;Clb=-30.8m/s p=9.8hPa t=-50.4C h=1.0% 405.700MHz Type=RS41-SGP rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:42:52;52.4229;10.8178;145;113;30855;Clb=-36.9m/s p=9.6hPa t=-50.3C h=1.1% 405.700MHz Type=RS41-SGP TxOff=3h5m rdzTTGOsonde
DG0JJ-14;T1231063;2022-03-12 18:42:50;52.4231;10.8175;145;113;30890;Clb=-34.5m/s p=9.6hPa t=-50.1C h=1.0% 405.700MHz Type=RS41-SGP TxOff=3h5m rdzTTGOsonde
dc1sk-15;T1231063;2022-03-12 18:42:48;52.4236;10.817;144;113;30952;Clb=-26.8m/s p=9.5hPa t=-49.9C h=1.1% 405.700MHz Type=RS41 rdzTTGOsonde
PD2SDV-11;T1231063;2022-03-12 18:42:46;52.4242;10.8162;145;107;31039;Clb=-34.8m/s t=-49.5C h=1.0% p=9.4hPa 405.701 MHz Type=RS41-SGP Radiosonde
DH0FAA-14;T1231063;2022-03-12 18:42:44;52.4247;10.8157;147;126;31103;Clb=-29.0m/s p=9.2hPa t=-49.4C h=3.8% 405.70MHz Type=RS41-SGP TxOff=3h05m Details zu http://radiosondy.info
DO9BO-14;T1231063;2022-03-12 18:42:42;52.4252;10.8152;148;126;31162;Clb=-31.7m/s p=9.1hPa t=-49.0C h=3.6% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
OE5DXL-11;T1231063;2022-03-12 18:42:40;52.4257;10.8147;149;126;31226;Clb=-31.6m/s p=9.0hPa t=-48.4C h=3.4% 405.70MHz Type=RS41-SGP batt=2.6V elevation=1.38 http://dxlwiki.dl1nux.de
DJ6OI-14;T1231063;2022-03-12 18:42:38;52.4262;10.8142;148;128;31291;Clb=-35.6m/s p=9.0hPa t=-48.0C h=3.3% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
OE3JTB-11;T1231063;2022-03-12 18:42:36;52.4267;10.8136;148;126;31356;Clb=-31.0m/s p=8.9hPa t=-48.2C h=3.4% 405.70MHz Type=RS41-SGP FN=8921 Sats=10 powerup=2h28m41s
DO6GZ-11;T1231063;2022-03-12 18:42:34;52.4273;10.813;147;133;31417;Clb=-28.6m/s p=8.8hPa t=-48.2C h=0.9% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DL6WO-14;T1231063;2022-03-12 18:42:32;52.4278;10.8124;147;124;31479;Clb=-33.4m/s p=8.7hPa t=-47.6C h=3.2% 405.70MHz Type=RS41-SGP TxOff=3h05m Details zu http://radiosondy.info
DL1ZP-14;T1231063;2022-03-12 18:42:30;52.4284;10.8118;147;128;31554;Clb=-39.9m/s t=-47.4C h=0.8% p=8.7hPa 405.701 MHz Type=RS41-SGP ser=T1231063 Radiosonde
DG0JJ-14;T1231063;2022-03-12 18:42:28;52.4287;10.8115;148;126;31593;Clb=-38.6m/s p=8.6hPa t=-47.4C h=0.9% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DO9BO-14;T1231063;2022-03-12 18:42:26;52.4294;10.8107;148;124;31710;Clb=-38.7m/s p=8.4hPa t=-47.5C h=3.1% 405.70MHz Type=RS41-SGP TxOff=3h05m batt=2.5V Details zu http://radiosondy.info
SP3BTT-11;T1231063;2022-03-12 18:42:24;52.4299;10.8102;148;126;31785;Clb=-35.9m/s 405.70MHz Type=RS41 SV=02.02.15 powerup h:m:s 02:28:29
dc1sk-15;T1231063;2022-03-12 18:42:22;52.4302;10.8099;149;119;31820;Clb=-35.0m/s p=8.3hPa t=-47.2C h=0.8% 405.700MHz Type=RS41 TxOff=3h6m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:42:20;52.4309;10.8091;148;126;31918;Clb=-33.9m/s p=8.2hPa t=-47.3C h=0.8% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DB0BI-1;T1231063;2022-03-12 18:42:18;52.4312;10.8088;148;130;31953;Clb=-36.1m/s p=8.1hPa t=-47.3C h=0.8% 405.700MHz Type=RS41 rdzTTGO
DL1LOL-14;T1231063;2022-03-12 18:42:16;52.432;10.808;147;126;32056;Clb=-36.3m/s p=8.0hPa t=-47.1C h=3.2% 405.70MHz Type=RS41-SGP batt=2.5V Details radiosondy.info
DG1YEB-17;T1231063;2022-03-12 18:42:14;52.4325;10.8074;146;122;32125;Clb=-34.2m/s t=-47.2C h=0.8% p=7.9hPa 405.700 MHz Type=RS41-SGP ser=T1231063 Radiosonde
DH0FAA-14;T1231063;2022-03-12 18:42:12;52.4331;10.8068;148;128;32190;Clb=-30.1m/s p=7.8hPa t=-47.2C h=3.2% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO9BO-14;T1231063;2022-03-12 18:42:10;52.4336;10.8063;149;130;32251;Clb=-34.6m/s p=7.7hPa t=-47.1C h=3.2% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
JO53VA-14;T1231063;2022-03-12 18:42:08;52.4341;10.8058;149;137;32324;Clb=-37.8m/s p=7.7hPa t=-47.0C h=3.1% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG0JJ-14;T1231063;2022-03-12 18:42:06;52.4344;10.8055;150;131;32360;Clb=-37.2m/s p=7.7hPa t=-47.0C h=0.8% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
BIOWL1-11;T1231063;2022-03-12 18:42:04;52.4353;10.8047;151;135;32469;Clb=-34.9m/s p=7.5hPa t=-46.9C h=3.1% 405.70MHz Type=RS41-SGP TxOff=3h05m powerup=2h28m09s rx=405700(+0/5)
DC0UB-14;T1231063;2022-03-12 18:42:02;52.4359;10.8041;150;133;32540;Clb=-37.0m/s p=7.4hPa t=-46.7C h=3.0% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL8OBX-14;T1231063;2022-03-12 18:42:00;52.4364;10.8036;148;124;32616;Clb=-38.0m/s p=7.3hPa t=-46.4C h=0.0% 405.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.5V S=-21.8dB  JO42TP
DL4BBY-11;T1231063;2022-03-12 18:41:58;52.4369;10.803;147;120;32688;Clb=-35.0m/s t=-45.9C 405.70MHz Type=RS41-SGP powerup h:m:s 02:28:03 rx=405700(+0/5)
PE1CYU-14;T1231063;2022-03-12 18:41:56;52.4374;10.8024;146;126;32757;Clb=-36.3m/s p=7.2hPa t=-46.6C h=3.0% 405.70MHz Type=RS41-SGP TxOff=3h05m batt=2.5V RX in JO32GH (Rijssen,NL)
DO9BO-14;T1231063;2022-03-12 18:41:54;52.438;10.8019;148;124;32829;Clb=-37.4m/s p=7.0hPa t=-46.9C h=3.0% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:41:52;52.4385;10.8013;151;131;32901;Clb=-31.1m/s p=7.1hPa t=-47.3C h=0.9% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DO4CZ-15;T1231063;2022-03-12 18:41:50;52.4388;10.801;151;135;32932;Clb=-32.3m/s p=7.0hPa t=-47.3C h=0.9% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DF2AP-14;T1231063;2022-03-12 18:41:48;52.4397;10.8003;154;117;33028;Clb=-30.0m/s p=6.9hPa t=-47.1C h=3.2% 405.70MHz Type=RS41-SGP TxOff=3h06m powerup=2h27m53s
DC0UB-14;T1231063;2022-03-12 18:41:46;52.4403;10.7998;153;117;33081;Clb=-24.8m/s p=6.8hPa t=-47.2C h=3.2% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DG0JJ-14;T1231063;2022-03-12 18:41:44;52.4405;10.7996;153;119;33107;Clb=-27.0m/s p=6.8hPa t=-47.1C h=0.9% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DM3MS-14;T1231063;2022-03-12 18:41:42;52.4412;10.7989;146;113;33183;Clb=-23.0m/s t=-46.2C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
OE5DXL-11;T1231063;2022-03-12 18:41:40;52.4417;10.7983;145;115;33230;Clb=-25.5m/s p=6.6hPa t=-46.6C h=3.1% 405.70MHz Type=RS41-SGP TxOff=3h06m elevation=1.59 FN=8865 sondemod 1.37
DO9BO-14;T1231063;2022-03-12 18:41:38;52.4422;10.7978;148;113;33291;Clb=-31.7m/s p=6.6hPa t=-46.6C h=3.1% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
THATR2-14;T1231063;2022-03-12 18:41:36;52.4427;10.7973;152;113;33349;Clb=-29.8m/s p=6.5hPa t=-46.8C h=3.1% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DJ6OI-14;T1231063;2022-03-12 18:41:34;52.4432;10.7969;155;113;33411;Clb=-32.2m/s p=6.5hPa t=-46.6C h=3.1% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DM7RM-14;T1231063;2022-03-12 18:41:32;52.4437;10.7965;155;113;33473;Clb=-27.0m/s p=6.4hPa t=-46.3C h=3.1% 405.70MHz Type=RS41-SGP batt=2.6V Details zu http://radiosondy.info - DM7RM * JN49PM
DO1YFF-14;T1231063;2022-03-12 18:41:30;52.4442;10.7961;156;122;33529;Clb=-28.1m/s p=6.4hPa t=-46.4C h=3.1% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DB0BI-1;T1231063;2022-03-12 18:41:28;52.4445;10.7959;156;109;33557;Clb=-27.7m/s p=6.4hPa t=-46.6C h=0.9% 405.700MHz Type=RS41 rdzTTGO
DO2TMJ-11;T1231063;2022-03-12 18:41:26;52.4452;10.7954;156;119;33644;Clb=-31.7m/s p=6.2hPa t=-46.9C h=3.3% 405.70MHz Type=RS41-SGP TxOff=3h06m rssi=57.0dB dist=98.471 azimuth=87 elevation=19.50
DL1XH-11;T1231063;2022-03-12 18:41:24;52.4457;10.795;158;119;33706;Clb=-28.7m/s p=6.1hPa t=-47.0C h=3.5% 405.70MHz Type=RS41-SGP powerup=2h27m29s rx=405700(-1/5)
DB1ABI-14;T1231063;2022-03-12 18:41:22;52.4462;10.7947;157;117;33761;Clb=-26.4m/s p=6.1hPa t=-46.9C h=3.5% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DN4BAS-14;T1231063;2022-03-12 18:41:20;52.4467;10.7943;155;126;33810;Clb=-24.2m/s p=6.1hPa t=-46.6C h=3.5% 405.70MHz Type=RS41-SGP TxOff=3h06m batt=2.6V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:41:18;52.4473;10.7938;153;126;33857;Clb=-22.7m/s p=6.1hPa t=-46.2C h=1.0% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DO2TMJ-11;T1231063;2022-03-12 18:41:16;52.4478;10.7933;150;115;33900;Clb=-21.1m/s p=6.0hPa t=-45.5C h=3.3% 405.70MHz Type=RS41-SGP batt=2.5V Sats=10 powerup=2h27m21s sondemod 1.36h
DO6GZ-11;T1231063;2022-03-12 18:41:14;52.4486;10.7925;147;109;33973;Clb=-30.5m/s p=6.0hPa t=-45.3C h=0.8% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DM3MS-14;T1231063;2022-03-12 18:41:12;52.4488;10.7923;147;135;34005;Clb=-33.6m/s t=-44.1C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL2LAY-13;T1231063;2022-03-12 18:41:10;52.4492;10.7918;150;139;34077;Clb=-37.1m/s p=5.8hPa t=-44.2C 405.70MHz Type=RS41-SGP powerup=2h27m15s sondemod 1.36e
PD5MF-14;T1231063;2022-03-12 18:41:08;52.4497;10.7914;153;139;34157;Clb=-42.8m/s p=5.7hPa t=-43.4C h=0.0% 405.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.5V S=-13.4dB
DO2TMJ-11;T1231063;2022-03-12 18:41:06;52.4503;10.791;155;139;34247;Clb=-48.4m/s p=5.7hPa t=-43.6C h=2.8% 405.70MHz Type=RS41-SGP rssi=58.1dB dist=98.418 azimuth=86 elevation=19.89
DO6GZ-11;T1231063;2022-03-12 18:41:04;52.451;10.7904;156;163;34343;Clb=-47.4m/s p=5.7hPa t=-43.5C h=0.8% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DG0JJ-14;T1231063;2022-03-12 18:41:02;52.4514;10.7902;156;161;34391;Clb=-47.6m/s p=5.6hPa t=-43.2C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h6m rdzTTGOsonde
DO1FJD-14;T1231063;2022-03-12 18:41:00;52.4524;10.7894;156;143;34534;Clb=-48.5m/s 405.70MHz Type=RS41 Details zu http://radiosondy.info
CB0MTL-14;T1231063;2022-03-12 18:40:58;52.453;10.7889;158;126;34630;Clb=-46.4m/s p=5.4hPa t=-42.8C calibration 96% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:40:56;52.4536;10.7886;161;120;34717;Clb=-41.0m/s p=5.4hPa t=-42.8C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 18:40:54;52.4542;10.7882;162;144;34797;Clb=-38.8m/s p=5.2hPa t=-42.3C h=2.6% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:40:52;52.4548;10.7879;159;150;34877;Clb=-43.4m/s p=5.2hPa t=-41.7C h=0.6% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DL2LAY-13;T1231063;2022-03-12 18:40:50;52.4555;10.7873;156;141;34963;Clb=-43.5m/s p=5.1hPa t=-41.3C 405.70MHz Type=RS41-SGP powerup=2h26m55s sondemod 1.36e
DO6GZ-11;T1231063;2022-03-12 18:40:48;52.4563;10.7868;157;167;35048;Clb=-40.7m/s p=5.1hPa t=-41.5C h=0.6% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DO4CZ-15;T1231063;2022-03-12 18:40:46;52.4566;10.7865;158;163;35088;Clb=-39.0m/s p=5.0hPa t=-41.6C h=0.6% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:40:44;52.4577;10.7859;165;130;35193;Clb=-30.9m/s p=4.9hPa t=-42.1C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:40:42;52.4582;10.7857;172;102;35253;Clb=-30.4m/s p=4.9hPa t=-42.3C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:40:40;52.4587;10.7856;168;102;35320;Clb=-36.0m/s p=4.9hPa t=-42.3C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
dc1sk-15;T1231063;2022-03-12 18:40:38;52.459;10.7854;163;113;35356;Clb=-36.2m/s p=4.8hPa t=-42.1C h=0.7% 405.700MHz Type=RS41 TxOff=3h7m rdzTTGOsonde
SONDE2-11;T1231063;2022-03-12 18:40:36;52.4599;10.7848;154;154;35448;Clb=-20.2m/s p=4.7hPa t=-41.4C h=2.4% 405.70MHz Type=RS41-SGP TxOff=3h07m powerup=2h26m41s rx=405700(+0/5)
FK1967;T1231063;2022-03-12 18:40:34;52.4607;10.7841;151;200;35478;Clb=-11.4m/s t=-41.4C h=0.6% p=4.7hPa 405.701 MHz Type=RS41-SGP batt=2.5V ser=T1231063 Radiosonde
DO6GZ-11;T1231063;2022-03-12 18:40:32;52.4616;10.7833;153;204;35483;Clb=7.0m/s p=4.7hPa t=-41.5C h=0.6% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DJ9VF-14;T1231063;2022-03-12 18:40:30;52.4625;10.7827;166;154;35476;Clb=2.1m/s t=-40.7C 405.70MHz Type=RS41 Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 18:40:28;52.4633;10.7825;175;152;35467;Clb=6.4m/s p=4.7hPa t=-41.6C h=0.6% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:40:26;52.464;10.7824;172;100;35453;Clb=7.2m/s p=4.7hPa t=-41.7C h=0.6% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:40:24;52.4644;10.7821;143;93;35442;Clb=2.6m/s p=4.7hPa t=-41.9C h=0.6% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
TOMI05-11;T1231063;2022-03-12 18:40:22;52.4648;10.7815;136;159;35437;Clb=3.9m/s p=4.7hPa t=-42.0C h=2.4% 405.70MHz Type=RS41-SGP
DL2LAY-13;T1231063;2022-03-12 18:40:20;52.4654;10.7806;144;161;35425;Clb=7.6m/s p=4.7hPa t=-42.0C 405.70MHz Type=RS41-SGP
GOEST3-11;T1231063;2022-03-12 18:40:18;52.4662;10.7798;157;176;35411;Clb=5.4m/s p=4.7hPa t=-42.4C h=2.5% 405.70MHz Type=RS41-SGP rssi=52.6dB azimuth=122
DN4BAS-14;T1231063;2022-03-12 18:40:16;52.4672;10.7793;168;144;35404;Clb=2.4m/s p=4.7hPa t=-42.6C h=2.6% 405.70MHz Type=RS41-SGP TxOff=3h07m batt=2.6V Details zu http://radiosondy.info
DO4CZ-15;T1231063;2022-03-12 18:40:14;52.4676;10.7792;172;161;35401;Clb=3.5m/s p=4.8hPa t=-42.7C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:40:12;52.4685;10.7789;163;94;35382;Clb=7.8m/s p=4.8hPa t=-42.8C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h7m rdzTTGOsonde
SO1NDE-11;T1231063;2022-03-12 18:40:10;52.4689;10.7786;138;152;35370;Clb=3.8m/s p=4.8hPa t=-42.8C h=2.6% 405.70MHz Type=RS41-SGP batt=2.5V powerup=2h26m15s sondemod 1.36h
dc1sk-15;T1231063;2022-03-12 18:40:08;52.4691;10.7782;137;124;35366;Clb=2.8m/s p=4.8hPa t=-42.9C h=0.7% 405.700MHz Type=RS41 TxOff=3h7m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 18:40:06;52.47;10.7771;150;183;35353;Clb=6.7m/s p=4.8hPa t=-42.9C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h8m rdzTTGOsonde
GOEST3-11;T1231063;2022-03-12 18:40:04;52.4709;10.7764;163;181;35339;Clb=6.9m/s p=4.8hPa t=-42.9C h=2.6% 405.70MHz Type=RS41-SGP Sats=11 powerup=2h26m09s sondemod 1.36h
DO6GZ-11;T1231063;2022-03-12 18:40:02;52.4718;10.7761;174;181;35328;Clb=3.8m/s p=4.8hPa t=-43.0C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h8m rdzTTGOsonde
DB1ABI-14;T1231063;2022-03-12 18:40:00;52.4726;10.776;175;148;35321;Clb=4.4m/s p=4.8hPa t=-42.9C h=2.6% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO1YFF-14;T1231063;2022-03-12 18:39:58;52.4732;10.7758;162;146;35308;Clb=7.4m/s p=4.8hPa t=-42.8C h=2.6% 405.70MHz Type=RS41-SGP TxOff=3h07m Details zu http://radiosondy.info
PE1CYU-14;T1231063;2022-03-12 18:39:56;52.4736;10.7754;140;126;35294;Clb=5.9m/s p=4.8hPa t=-42.8C h=2.6% 405.70MHz Type=RS41-SGP RX in JO32GH (Rijssen,NL)
OZ1ARQ-1;T1231063;2022-03-12 18:39:54;52.4741;10.7747;139;148;35285;Clb=3.1m/s t=-42.8C h=0.7% p=4.9hPa 405.700 MHz Type=RS41-SGP ser=T1231063 Radiosonde
DJ6OI-14;T1231063;2022-03-12 18:39:52;52.4748;10.7739;151;156;35278;Clb=5.2m/s p=4.8hPa t=-42.6C h=2.6% 405.70MHz Type=RS41-SGP TxOff=3h07m Details zu http://radiosondy.info
DL2LAY-13;T1231063;2022-03-12 18:39:50;52.4756;10.7733;164;148;35264;Clb=7.3m/s p=4.8hPa t=-42.3C 405.70MHz Type=RS41-SGP powerup=2h25m55s sondemod 1.36e
DB0BI-1;T1231063;2022-03-12 18:39:48;52.4761;10.7732;170;189;35257;Clb=6.7m/s p=4.9hPa t=-42.6C h=0.7% 405.700MHz Type=RS41 rdzTTGO
DO6GZ-11;T1231063;2022-03-12 18:39:46;52.4773;10.7729;176;143;35244;Clb=3.1m/s p=4.9hPa t=-42.5C h=0.7% 405.700MHz Type=RS41-SGP TxOff=3h8m rdzTTGOsonde
DB1ABI-14;T1231063;2022-03-12 18:39:44;52.4779;10.7727;162;143;35235;Clb=5.9m/s p=4.9hPa t=-42.4C h=2.6% 405.70MHz Type=RS41-SGP batt=2.5V Details zu http://radiosondy.info
DM3MS-14;T1231063;2022-03-12 18:39:42;52.4785;10.7723;144;150;35221;Clb=7.3m/s t=-41.6C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
